ist dieser platz belegt,    is this seat reserved?,
isteinnahmen,     actual receipts,
ist er ein arbeitstier,    Is he a glutton for work?,
ist freiberuflich tätig,    free lanced,
ist freundlich,    befriends,
ist genug wein für alle da,    Is there enough wine to go round?,
ist geschehen,    passed,
ist gleichseitig,    syncs,
ist ihnen das ein begriff,    does this mean anything to you?,
ist jemand in der nähe,    is there anybody around?,
istkapazität,     actual capacity,
istkosten,     actual cost,
istkostenrechnung,     actual cost system,
istleistung,     actual attainment; actual output,
istmaß,     actual size,
istmenge,     actual quantity,
ist mutig,    clenches,
ist nicht,    isn; isn't,
ist noch saft übrig,    Is there any juice left?,
ist noch tee übrig,    is there any tea left?,
ist post für mich da,    is there any mail for me?,
istprämie,     actual premium,
ist rückfällig geworden,    backslidden,
istsaldo,     actual balance,
ist sauer,    mopes,
ist schiedsrichter,    umpires,
ist schwanger,    gestates,
ist sein gewicht wert,    is worth its weight,
iststunden,     actual manhours,
istwert,     actual value,
ist zahlenmäßig überlegen,    outnumbers,
istzeit,     actual time,
italien,     Italy     Italian,
italienisch,    Italian,
iteraktiv math,      iteractive,
iterativ,    repetitive,
ja,    yea; yep; yes,
jacht,     yacht,
jachten,     yachts,
jacke,     jacket; jerkin,
jacken,     coats; jackets,
jacobimatrix  math,       Jacobian matrix,
jade,     jade,
jagd,     hunt  jagd      chevies,
jagdaufseher,     gamekeeper; gamekeepers,
jagdbeute,     bag,
jagdbomber,     fighter bomber,
jagden,     hunts,
jagdflieger,     fighter pilot,
jagdflugzeug,     fighter     game law,
jagdgewehr,     sporting gun,
jagdhaus,     hunting lodge,
jagdhund,     hound,
jagdhütte,     shooting box,
jagdmesser,     hunting knife; hunting knives,
jagd  nach,     chase     shooting right,
jagdrevier,     hunting ground,
jagdschein,     shooting licence,
jagdzeit,     hunting season,
jagen,    to chase; to hunt; to scud,
jagend,    chasing; coursing; hawking; hounding; hunting; scudding,
jagt,    chases; hunts; scuds,
jagt dahin,    skitters,
jagte,    chased; coursed; hawked; hunted,
jagte dahin,    skittered,
jaguar,     jaguar,
jahr,     year,
jahrbuch,     almanac; yearbook,
jahrbücher,     yearbooks,
jahrelang,    for years,
jahrelange,    long lasting,
jahresabgrenzung,     annual cut off,
jahresabonnement,     annual subscription,
jahresabschluss,     annual accounts; annual financial statement,
jahresabschlussprüfung,     annual audit,
jahresabschreibung,     annual allowance; annual depreciation expense,
jahresangaben,     annual details,
jahresbedarf,     yearly requirement,
jahresbericht,     annual report,
jahresbescheinigung,     annual tax certificate,
jahresbestellwert,     annual purchase order value,
jahresbilanz,     annual balance; annual balance sheet,
jahreseinkommen,     annual income; yearly income,
jahresentwicklung,     annual development,
jahresfehlbetrag,     annual shortfall,
jahresgebühr,     annual fee,
jahresgehalt,     annual salary,
jahresgehälter,     annual salaries,
jahresgewinn,     annual cash flow,
jahresgewinne,     annual earnings,
jahresinventur,     annual inventory count,
jahreskontenschreibung,     annual account posting,
jahresmitte,     midyear,
jahresnettogewinn,     annual net cash inflow,
jahresprämie,     annual premium,
jahresrate,     annual installment; annual rate,
jahresrendite,     annual return,
jahresrente,     annuity,
jahresrenten,     annuities,
jahresring,     annual ring; growth ring,
jahresstatistik,     annual statistics,
jahrestag,     anniversary,
jahresumsatz,     annual sales; annual turnover,
jahresurlaub,     annual vacation,
jahresversammlung,     annual general meeting,
jahresverschiebung,     annual roll over,
jahreswechsel,     turn of the year,
jahreszahlen,     year dates,
jahreszeit,     season,
jahreszeiten,     seasons,
jahreszeitlich,    seasonable,
jahreszeitliche,    seasonably,
jahreszeitlichen,    seasonal,
jahreszeitliches,    seasonally,
jahresüberschuss,     annual net profit,
jahrgang,     volume,
jahrhundert,     centenary; century,
jahrhunderte,     centenaries; centuries,
jahrmarkt,     fair,
jahrmarkt der eitelkeit,    Vanity Fair,
jahrmarktsplatz,     fairground,
jahrring,     annual ring; growth ring,
jahrtausend,     millenium,
jahrzehnt,     decade,
jalousie,         Jamaica     bitchiness; ruefulness,
jammerbild,     picture of misery,
jammern,    to lament; to wail; to yammer,
jammernd,    wailing; yakking; yammering,
jammernde,    wailingly,
jammert,    yammers,
jammerte,    wailed; yakked; yammered,
jammervoll,    wailful; woebegone,
januar,     January,
japan,    Japan     Japanese; nisei,
japanisch,    japanese,
jargon,     jargon; slang,
jasager,     yes-man,
jasmin,     jasmin,
jastimme,     aye;   yea,
jauche,     liquid manure,
jauchengrube,     cesspool,
jauchzen,    to cheer,
jaulen,    to yip; to yowl,
jaulend,    yipping; yowling,
jault,    yips; yowls,
jaulte,    yowled,
jawohl,    that's right; yes; yes Sir,
jawort,     word of consent,
jaworte,     words of consent,
jazz,     jazz,
jazzartig,    jazzily,
jazzband,     jazz band,
jazzkapelle,     jazz band,
jazzmusiker,     hipster; hipsters,
je,    ever; per,
jeansanzug,     jeans suit,
jeansjacke,     denim jacket,
jede,    any; each,
jede mark umdrehen,    to count every penny,
jede menge,    aplenty,
jeden augenblick,    at a moment's notice,
jedenfalls,    anyway; at all events,
jeden pfenning umdrehen,    count every penny,
jeder,    all; any; anybody; anyone; each; eachone; every; everybody,
jeder beliebige,    anybody; anyone,
jeder beschreibung spotten,    to defy description,
jeder der,    whoso,
jedermann,    everyone,
jedermanns,    everyones,
jederzeit,    anytime; at all hours; at all times; at any time; everytime,
jeder zweite,    every other,
jedes,    anything,
jedes beliebige,    anything,
jedes der,    whosoever,
jedesmal,    each time; every time,
jedesmal wenn,    whensoever,
je  desto,    the ... the,
jedoch,    however; yet,
jemals,    ever,
jemand,    anybody; anyone; somebody; someone,
jemandem alles wenig bedeuten,    to mean everything     to bug  ,
jemandem aufwarten,    to attend on someone,
jemandem aus der klemme helfen,    help someone out of a fix,
jemandem begegnen,    to run across someone,
jemandem behilflich sein,    to give a hand to someone,
jemandem bescheid geben,    to let someone know,
jemandem das gesicht zuwenden,    to turn     to clip someone's wings,
jemandem die freundschaft aufkündigen,    to break     to give someone the cold shoulder,
jemandem die leviten lesen,    read someone the riot act,
jemandem die nachricht beibringen,    to break the news to someone,
jemandem die pistole auf die brust setzen,    to hold a pistol on someone's head,
jemandem die schuld geben für,    to blame somebody for,
jemandem die zunge herausstecken,    to put one´s tongue out     to make it quite clear to someone that; to make no bones about the fact that,
jemandem einem richter vorführen,    to bring someone before,
jemandem einen besuch abstatten,    to pay a visit to someone,
jemandem einen bären aufbinden,    to pull someone's leg,
jemandem einen kinnhaken verpassen,    to sock someone on the jaw,
jemandem einen kredit gewähren,    to grant someone a loan,
jemandem einen streich spielen,    to play a trick on someone,
jemandem einen vorteil verschaffen,    to give someone an edge,
jemandem eine vor den latz knallen,    zap someone,
jemandem ein recht absprechen,    to deprive someone of a right,
jemandem ein talent absprechen,    to deny someone's talent,
jemandem etwas bescheren,    to bring; to give someone something,
jemandem etwas besorgen,    get someone something; provide s.o. with s.th.,
jemandem etwas handgreiflich vor augen führen,    to show someone something quite plainly,
jemandem freie hand lassen,    to give someone plenty of rope,
jemandem gehorchen,    to obey someone,
jemandem geld zuwenden,    to give someone money,
jemandem gesellschaft leisten,    to keep company with someone; to keep someones company,
jemandem große versprechungen machen,    to promise someone the earth,
jemandem guten tag sagen,    to say hello     to butter someone up,
jemandem in den arsch kriechen,    to suck up to someone,
jemandem in den rücken fallen,    to stab someone in the back,
jemandem in die quere kommen,    to get in someone's way,
jemandem jemanden avisieren,    to notify someone of someone's arrival,
jemandem kopfzerbrechen machen,    to puzzle someone,
jemandem liebe zuwenden,    to devote love to someone,
jemandem mit dem finger drohen,    to wag one's finger,
jemandem schrittmacherdienste leisten,    to make the pace for someone; to smooth the way for someone,
jemandem seinen tribut entrichten,    pay     to read to someone,
jemandem wahrsagen,    to tell someone's fortune,
jemandem weh tun,    to grate     to mean well by,
jemandem zeit lassen,    to give someone time,
jemandem zulächeln,    to smile at someone,
jemandem zumuten,    to expect of somebody,
jemandem zunder geben,    to give someone hell,
jemandem zürnen,    to be angry with; to be cross with,
jemandem übel gesinnt sein,    to mean ill by,
jemanden abholen,    to come for someone,
